11390014164034101|34101|Denver quarterly.|2015|$40.00|LEAAL40152||98419||||
11390014164034101|34101|Denver quarterly.|2016|$40.00|LEAAL40152||98419||||
11390014164034101|34101|Deseret news (Salt Lake City, Utah : 2008)|2015|$447.20|LEA41004641||4100464||||
11390014164034101|34101|Deseret news (Salt Lake City, Utah : 2008)|2016|$477.20|LEA41004641||4100464||||
11390014164034101|34101|Deseret news (Salt Lake City, Utah : National edition)|2015|$160.00|LEA64380151||6438015||||
11390014164034101|34101|Deseret news (Salt Lake City, Utah : National edition)|2016|$0.00|LEA64380151||6438015||||
11390014164034101|34101|Harper's.|2015|$29.97|LEDAN09942||770455||||
11390014164034101|34101|Harper's.|2016|$30.00|LEDAN09942||770455||||
11390014164034101|34101|Newsweek.|2015|$0.00|LEABT38285||383387||||
11390014164034101|34101|Newsweek.|2016|$0.00|LEABT38285||383387||||
11390014164034101|34101|New Yorker (New York, N.Y. : 1925)|2015|$99.99|LEDBD31432||900777||||
11390014164034101|34101|New Yorker (New York, N.Y. : 1925)|2016|$99.99|LEDBD31432||900777||||
11390014164034101|34101|Proceedings of the British Academy.|2015|$498.19|LEDAV92782||832534||||
11390014164034101|34101|Proceedings of the British Academy.|2016|$0.00|LEDAV92782||832534||||
11390014164034101|34101|Salt Lake tribune (Salt Lake City, Utah : 1890)|2015|$1783.00|LEDBD73261||904938||||
11390014164034101|34101|Salt Lake tribune (Salt Lake City, Utah : 1890)|2015|$291.20|LEDAT28411||808852||||
11390014164034101|34101|Salt Lake tribune (Salt Lake City, Utah : 1890)|2016|$1799.00|LEDBD73261||904938||||
11390014164034101|34101|Salt Lake tribune (Salt Lake City, Utah : 1890)|2016|$337.50|LEDAT28411||808852||||
11390014164034101|34101|Sphere.|2015|$55.69|LEA39905511||3990551||||
11390014164034101|34101|Sphere.|2016|$70.78|LEA39905511||3990551||||
11390014164034101|34101|The Georgia review.|2015|$51.00|LEDBC48682||892557||||
11390014164034101|34101|The Georgia review.|2016|$51.00|LEDBC48682||892557||||
11390014164034101|34101|The New York times.|2015|-$620.89|LEDBD31221||900756||||
11390014164034101|34101|The North American review.|2015|$61.00|LEDBD33652||900995||||
11390014164034101|34101|The North American review.|2016|$32.00|LEDBD33652||900995||||
11390014164034101|34101|The Times educational supplement.|2015|$1596.00|LEDBD97751||907366||||
11390014164034101|34101|The Times educational supplement.|2016|$1596.00|LEDBD97751||907366||||
11390014164034101|34101|The Washington post.|2015|$759.12|LEDBE38822||911364||||
11390014164034101|34101|The Washington post.|2016|$951.00|LEDBE38822||911364||||
11390014164034101|34101|Time.|2015|$77.13|LEABT38385||383397||||
11390014164034101|34101|Time.|2015|$77.13|LEABT38387||383397||||
11390014164034101|34101|Time.|2016|$77.13|LEABT38385||383397||||
11390014164034101|34101|Time.|2016|-$77.13|LEABT38387||383397||||
11390014164034101|34101|Wall Street journal (Western ed.)|2015|$413.40|LEABM92201||337394||||
11390014164034101|34101|Wall Street journal (Western ed.)|2016|$413.40|LEABM92201||337394||||
11390014164034103|34103|Alliance (Salt Lake City, Utah)|2015|$0.00|LEDEE62641||1588646||||
11390014164034103|34103|Alliance (Salt Lake City, Utah)|2016|$0.00|LEDEE62641||1588646||||
11390014164034103|34103|Annual (Association for Mormon letters)|2016|$0.00|LEDAR29514||790353||||
11390014164034103|34103|Betrachtungen : Mormonische Kultur und Geisteswelt in Europa|2015|$0.00|LEDDD94571||1348822||||
11390014164034103|34103|Betrachtungen : Mormonische Kultur und Geisteswelt in Europa|2016|$0.00|LEDDD94571||1348822||||
11390014164034103|34103|British journal of Mormon studies.|2016|-$40.50|LEA39623651||3962365||||
11390014164034103|34103|British journal of Mormon studies.|2016|-$44.30|LEA39623652||3962365||||
11390014164034103|34103|By common consent.|2015|$0.00|LEDEE63571||1588739||||
11390014164034103|34103|By common consent.|2016|$0.00|LEDEE63571||1588739||||
11390014164034103|34103|Deseret news ... Church almanac.|2015|$0.00|LEA41825101||4182510||||
11390014164034103|34103|Deseret news ... Church almanac.|2015|$0.00|LEA41825102||4182510||||
11390014164034103|34103|Deseret news ... Church almanac.|2015|$0.00|LEA41825103||4182510||||
11390014164034103|34103|Deseret news ... Church almanac.|2015|$0.00|LEA41825104||4182510||||
11390014164034103|34103|Deseret news ... Church almanac.|2015|$0.00|LEA41825105||4182510||||
11390014164034103|34103|Dialogue (Stanford, Calif.)|2015|$181.00|LEABC27552||249854||||
11390014164034103|34103|Dialogue (Stanford, Calif.)|2015|$181.00|LEABC27554||249854||||
11390014164034103|34103|Dialogue (Stanford, Calif.)|2016|$181.00|LEABC27552||249854||||
11390014164034103|34103|Dialogue (Stanford, Calif.)|2016|$181.00|LEABC27554||249854||||
11390014164034103|34103|Ensign (Salt Lake City, Utah)|2015|$0.00|LEDCF37431||1139810||||
11390014164034103|34103|Ensign (Salt Lake City, Utah)|2015|$0.00|LEDCF37432||1139810||||
11390014164034103|34103|Ensign (Salt Lake City, Utah)|2015|$0.00|LEDCF37433||1139810||||
11390014164034103|34103|Ensign (Salt Lake City, Utah)|2015|$0.00|LEDCF37434||1139810||||
11390014164034103|34103|Ensign (Salt Lake City, Utah)|2015|$0.00|LEDCF37435||1139810||||
11390014164034103|34103|Ensign (Salt Lake City, Utah)|2016|$0.00|LEDCF37431||1139810||||
11390014164034103|34103|Ensign (Salt Lake City, Utah)|2016|$0.00|LEDCF37432||1139810||||
11390014164034103|34103|Ensign (Salt Lake City, Utah)|2016|$0.00|LEDCF37433||1139810||||
11390014164034103|34103|Ensign (Salt Lake City, Utah)|2016|$0.00|LEDCF37434||1139810||||
11390014164034103|34103|Ensign (Salt Lake City, Utah)|2016|$0.00|LEDCF37435||1139810||||
11390014164034103|34103|Exponent II.|2015|$50.00|LEDAF41442||730652||||
11390014164034103|34103|Exponent II.|2016|$0.00|LEDAF41442||730652||||
11390014164034103|34103|Friend (Salt Lake City, Utah)|2015|$0.00|LEDAZ90181||868144||||
11390014164034103|34103|Friend (Salt Lake City, Utah)|2015|$0.00|LEDAZ90182||868144||||
11390014164034103|34103|Friend (Salt Lake City, Utah)|2015|$0.00|LEDAZ90184||868144||||
11390014164034103|34103|Friend (Salt Lake City, Utah)|2016|$0.00|LEDAZ90181||868144||||
11390014164034103|34103|Friend (Salt Lake City, Utah)|2016|$0.00|LEDAZ90182||868144||||
11390014164034103|34103|Friend (Salt Lake City, Utah)|2016|$0.00|LEDAZ90184||868144||||
11390014164034103|34103|International journal of Mormon studies.|2015|$0.00|LEA63804081||6380408||||
11390014164034103|34103|International journal of Mormon studies.|2015|$111.92|LEA63804082||6380408||||
11390014164034103|34103|International journal of Mormon studies.|2016|$0.00|LEA63804081||6380408||||
11390014164034103|34103|International journal of Mormon studies.|2016|$0.00|LEA63804082||6380408||||
11390014164034103|34103|Interpreter (Orem, Utah)|2015|$63.89|LEA63167931||6316793||||
11390014164034103|34103|Interpreter (Orem, Utah)|2016|$43.00|LEA63167931||6316793||||
11390014164034103|34103|LDS living.|2015|$0.00|LEA29519061||2951906||||
11390014164034103|34103|LDS living.|2015|$0.00|LEA29519062||2951906||||
11390014164034103|34103|LDS living.|2016|$0.00|LEA29519061||2951906||||
11390014164034103|34103|LDS living.|2016|$0.00|LEA29519062||2951906||||
11390014164034103|34103|Liahona (Bulgarian)|2015|$0.00|LEDEG97961||1611660||||
11390014164034103|34103|Liahona (Bulgarian)|2016|$0.00|LEDEG97961||1611660||||
