11390015625134273|34273|International journal of sports physiology and performance : IJSPP.|2016|$644.25|LEA36982181||3698218||||
11390015625134273|34273|Journal of applied biomechanics.|2015|$479.25|LEDCY40732||1299990||||
11390015625134273|34273|Journal of applied biomechanics.|2016|$516.75|LEDCY40732||1299990||||
11390015625134273|34273|Journal of sport and exercise psychology.|2015|$440.25|LEDAW53312||837761||||
11390015625134273|34273|Journal of sport and exercise psychology.|2016|$471.75|LEDAW53312||837761||||
11390015625134273|34273|Journal of sport rehabilitation.|2015|$359.25|LEDEU55652||1725485||||
11390015625134273|34273|Journal of sport rehabilitation.|2016|$404.25|LEDEU55652||1725485||||
11390015625134273|34273|Pediatric exercise science.|2015|$374.25|LEDGW54231||2210779||||
11390015625134273|34273|Pediatric exercise science.|2016|$396.75|LEDGW54231||2210779||||
11390015625134275|34275|Biochemical Society (Great Britain)|2015|$0.00|LEDBB74372||-1075799||||
11390015625134275|34275|Biochemical Society (Great Britain)|2016|$0.00|LEDBB74372||-1119154||||
11390015625134275|34275|Journal of immunology (Baltimore, Md. : 1950)|2015|$1135.00|LEDBC82802||895941||||
11390015625134275|34275|Journal of immunology (Baltimore, Md. : 1950)|2016|$1165.00|LEDBC82802||895941||||
11390015625134275|34275|Science signaling (Online)|2015|$3180.00|LEA39983351||3998335||||
11390015625134275|34275|Science signaling (Online)|2016|$3245.00|LEA39983351||3998335||||
11390015625134275|34275|The Biochemical journal.|2015|$4590.00|LEDBB74371||885208||||
11390015625134275|34275|The Biochemical journal.|2016|$4730.00|LEDBB74371||885208||||
11390015625134275|34275|The Journal of cell biology.|2015|$3415.00|LEDBC80283||895689||||
11390015625134275|34275|The Journal of cell biology.|2016|$3520.00|LEDBC80283||895689||||
11390015625134275|34275|Transactions.|2015|$770.00|LEACE94221||451132||||
11390015625134275|34275|Transactions.|2016|$800.00|LEACE94221||451132||||
11390015625134280|34280|Diabetes.|2015|$1995.00|LEDBC21552||889878||||
11390015625134280|34280|Diabetes.|2016|$1995.00|LEDBC21552||889878||||
11390015625134280|34280|Injury prevention : journal of the International Society for Child and Adolescen|2015|$1170.00|LEA27073991||2707399||||
11390015625134280|34280|Injury prevention : journal of the International Society for Child and Adolescen|2016|$1231.00|LEA27073991||2707399||||
11390015625134280|34280|JAMA : the journal of the American Medical Association.|2015|$7587.00|LEDBX34402||1067541||||
11390015625134280|34280|JAMA : the journal of the American Medical Association.|2016|$7814.00|LEDBX34402||1067541||||
11390015625134280|34280|Journal of bone and joint surgery. American volume.|2015|$948.00|LEDBC80172||895678||||
11390015625134280|34280|Journal of bone and joint surgery. American volume.|2016|$1003.09|LEDBC80172||895678||||
11390015625134280|34280|The Journal of experimental medicine.|2015|$2580.00|LEDBC81902||895851||||
11390015625134280|34280|The Journal of experimental medicine.|2016|$2660.00|LEDBC81902||895851||||
11390015625134280|34280|USP dictionary of USAN and international drug names.|2015|$3.00|LEDGG64491||2073592||||
11390015625134281|34281|Health affairs (Project Hope)|2016|$1447.00|LEADS08152||629732||||
11390015625134281|34281|Journal of physical activity & health.|2015|$734.25|LEA31746081||3174608||||
11390015625134281|34281|Journal of physical activity & health.|2016|$756.75|LEA31746081||3174608||||
11390015625134285|34285|Annual review of nursing research.|2016|$375.00|LEDAA72184||688210||||
11390015625134285|34285|Current medical diagnosis & treatment.|2015|$1524.60|LEABC24191||249566||||
11390015625134285|34285|Current medical diagnosis & treatment.|2016|$1678.00|LEABC24191||249566||||
11390015625134290|34290|Cereal foods world.|2016|$520.00|LEDBB96322||887373||||
11390015625134290|34290|Phytopathology.|2015|$0.00|LEDBD50982||902724||||
11390015625134290|34290|Phytopathology.|2016|$1106.00|LEDBD50982||902724||||
11390015625134290|34290|Plant disease : an international journal of applied plant pathology.|2015|$0.00|LEDAW88682||841044||||
11390015625134290|34290|Plant disease : an international journal of applied plant pathology.|2016|$2261.00|LEDAW88682||841044||||
11390015625134310|34310|ASME Package|2015|$10388.31|LEDAZ68454||-1075549||||
11390015625134310|34310|ASME Package|2016|$17729.00|LEDAZ68454||-1118909||||
11390015625134312|34312|IBM journal of research and development.|2015|$1225.00|LEDBC60972||893780||||
11390015625134312|34312|IBM journal of research and development.|2016|$1275.00|LEDBC60972||893780||||
11390015625134312|34312|Journal of electronic imaging (Online)|2015|$395.00|LEA37149171||3714917||||
11390015625134312|34312|Journal of electronic imaging (Online)|2016|$395.00|LEA37149171||3714917||||
11390015625134312|34312|Journal of imaging science and technology (Online)|2015|$445.00|LEA37149151||3714915||||
11390015625134312|34312|Journal of imaging science and technology (Online)|2016|$465.00|LEA37149151||3714915||||
11390015625134313|34313|Journal of the Electrochemical Society.|2015|$1383.00|LEDBC29023||890617||||
11390015625134313|34313|Journal of the Electrochemical Society.|2016|$1383.00|LEDBC29023||890617||||
11390015625134325|34325|Information research watch international (Online)|2015|$0.00|LEA39142791||3914279||||
11390015625134325|34325|Information research watch international (Online)|2016|$0.00|LEA39142791||3914279||||
11390015625134325|34325|Library literature & information science (Cumulation)|2015|$0.00|LEA27292252||2729225||||
11390015625134325|34325|Library literature & information science (Cumulation)|2016|$2227.00|LEA27292252||2729225||||
11390015625134335|34335|The official ABMS directory of board certified medical specialists.|2015|$849.00|LEA60278811||6027881||||
11390015625134335|34335|The official ABMS directory of board certified medical specialists.|2016|$1009.00|LEA60278811||6027881||||
11390015625134345|34345|Cataloger's desktop / Library of Congress.|2015|$865.00|LEA33947841||3394784||||
11390015625134345|34345|Cataloger's desktop / Library of Congress.|2016|$1730.00|LEA33947841||3394784||||
11390015625134345|34345|Classification Web / Library of Congress.|2015|$775.00|LEA33947861||3394786||||
11390015625134345|34345|Classification Web / Library of Congress.|2016|$775.00|LEA33947861||3394786||||
11390015625134345|34345|RDA : resource description & access toolkit.|2015|$1002.00|LEA49337481||4933748||||
11390015625134345|34345|RDA : resource description & access toolkit.|2016|$1101.66|LEA49337481||4933748||||
