account	subaccount	title	year	price	orderNumber	titleControl	issn	callNumber	notes
11390015164034174	34174	Journal of economic dynamics & control	2016	$2707.71	LECAD14251	CAD1425	0165-1889	HB 1 .J68x	Elsevier Package
11390015164034174	34174	Journal of economic psychology 	2015		LEA38882581	a3888258	0167-4870		Elsevier package
11390015164034174	34174	Journal of economic psychology 	2016	$1083.83	LEA38882581	a3888258	0167-4870		Elsevier package
11390015164034174	34174	Journal of economics and business	2015		LEDBC81373	DBC8137	0148-6195	HC 101 .P452	Elsevier Package
11390015164034174	34174	Journal of economics and business	2016	$889.16	LEDBC81373	DBC8137	0148-6195	HC 101 .P452	Elsevier Package
11390015164034174	34174	Journal of economics & management strategy	2015		LEDCW62464	DCW6246	1058-6407	HD 30.22 .J68x	Wiley / GWLA
11390015164034174	34174	Journal of economics & management strategy	2016		LEDCW62464	DCW6246	1058-6407	HD 30.22 .J68x	Wiley / GWLA
11390015164034174	34174	Journal of economics 	2015	$3917.25	LEDAB47912	DAB4791	0931-8658	HB 41 .Z36x	Springer / GWLA
11390015164034174	34174	Journal of economics 	2016		LEDAB47912	DAB4791	0931-8658	HB 41 .Z36x	Springer / GWLA
11390015164034174	34174	Journal of environmental economics and management	2015		LEDBC81751	DBC8175	0095-0696	HC 79 .P55 J68	Elsevier Package
11390015164034174	34174	Journal of environmental economics and management	2016	$1641.66	LEDBC81751	DBC8175	0095-0696	HC 79 .P55 J68	Elsevier Package
11390015164034174	34174	Journal of human capital 	2015	$238.00	LEA39199151	a3919915	1932-9664		
11390015164034174	34174	Journal of human capital 	2016	$249.00	LEA39199151	a3919915	1932-9664		
11390015164034174	34174	Journal of international development 	2015		LEA28899171	a2889917	1099-1328		Wiley / GWLA
11390015164034174	34174	Journal of international development 	2016		LEA28899171	a2889917	1099-1328		Wiley / GWLA
11390015164034174	34174	Journal of international economics	2015		LECAD63791	CAD6379	0022-1996	HF 1 .J65	Elsevier Package
11390015164034174	34174	Journal of international economics	2016	$2297.76	LECAD63791	CAD6379	0022-1996	HF 1 .J65	Elsevier Package
11390015164034174	34174	Journal of labor economics	2015	$513.00	LEABM87022	ABM8702	0734-306X	HD 4802 .J678	
11390015164034174	34174	Journal of labor economics	2016	$539.00	LEABM87022	ABM8702	0734-306X	HD 4802 .J678	
11390015164034174	34174	Journal of macroeconomics	2015		LEAAW56082	AAW5608	0164-0704	HB 1 .J67	Elsevier Package
11390015164034174	34174	Journal of macroeconomics	2016	$554.08	LEAAW56082	AAW5608	0164-0704	HB 1 .J67	Elsevier Package
11390015164034174	34174	Journal of mathematical economics	2015		LECAD14191	CAD1419	0304-4068	HB 135 .J68	Elsevier Package
11390015164034174	34174	Journal of mathematical economics	2016	$2387.61	LECAD14191	CAD1419	0304-4068	HB 135 .J68	Elsevier Package
11390015164034174	34174	Journal of monetary economics	2015		LEDBC83751	DBC8375	0304-3932	HG 201 .J62	Elsevier Package
11390015164034174	34174	Journal of monetary economics	2016	$3122.34	LEDBC83751	DBC8375	0304-3932	HG 201 .J62	Elsevier Package
11390015164034174	34174	Journal of post Keynesian economics	2015	$488.99	LEDBC76752	DBC7675	0160-3477	HB 1 .J68	T&F / EBSCO
11390015164034174	34174	Journal of post Keynesian economics	2016		LEDBC76752	DBC7675	0160-3477	HB 1 .J68	T&F / EBSCO
11390015164034174	34174	Journal of productivity analysis	2015	$1852.14	LEDGW56752	DGW5675	0895-562X	HD 56 .J68	Springer / GWLA
11390015164034174	34174	Journal of productivity analysis	2016		LEDGW56752	DGW5675	0895-562X	HD 56 .J68	Springer / GWLA
11390015164034174	34174	Journal of public economics	2015		LEDBC84841	DBC8484	0047-2727	HJ 101 .J68	Elsevier Package
11390015164034174	34174	Journal of public economics	2016	$3720.41	LEDBC84841	DBC8484	0047-2727	HJ 101 .J68	Elsevier Package
11390015164034174	34174	Journal of sports economics 	2015		LEA37125041	a3712504	1552-7794		SAGE
11390015164034174	34174	Journal of sports economics 	2016	$265.62	LEA37125041	a3712504	1552-7794		SAGE
11390015164034174	34174	Journal of urban economics	2015		LEDBC86271	DBC8627	0094-1190	HT 321 .J68	Elsevier Package
11390015164034174	34174	Journal of urban economics	2016	$1800.77	LEDBC86271	DBC8627	0094-1190	HT 321 .J68	Elsevier Package
11390015164034174	34174	Labor studies journal	2015		LEDBJ71882	DBJ7188	0160-449X	HD 4802 .L49	SAGE
11390015164034174	34174	Labor studies journal	2016	$156.78	LEDBJ71882	DBJ7188	0160-449X	HD 4802 .L49	SAGE
11390015164034174	34174	Labour history review	2015	$253.00	LEDCJ22561	DCJ2256	0961-5652	HD 4805 .S6	
11390015164034174	34174	Labour history review	2016	$412.00	LEDCJ22561	DCJ2256	0961-5652	HD 4805 .S6	
11390015164034174	34174	Land use policy	2015		LEADP39562	ADP3956	0264-8377	HD 101 .L36x	Elsevier Package
11390015164034174	34174	Land use policy	2016	$1489.10	LEADP39562	ADP3956	0264-8377	HD 101 .L36x	Elsevier Package
11390015164034174	34174	Local economy 	2015		LEA55968561	a5596856	1470-9325		SAGE
11390015164034174	34174	Local economy 	2016		LEA55968561	a5596856	1470-9325		SAGE
11390015164034174	34174	Macroeconomic dynamics	2015	$932.00	LEA30627031	a3062703	1365-1005	HB 172.5 .M3313	Cambridge / EBSCO
11390015164034174	34174	Macroeconomic dynamics	2016	$979.00	LEA30627031	a3062703	1365-1005	HB 172.5 .M3313	Cambridge / EBSCO
11390015164034174	34174	Main economic indicators. Principaux indicateurs économiques	2015	$628.00	LEADV58812	ADV5881	0474-5523	HC 10 .O68	
11390015164034174	34174	Main economic indicators. Principaux indicateurs économiques	2016	$647.00	LEADV58812	ADV5881	0474-5523	HC 10 .O68	
11390015164034174	34174	Margin 	2015		LEA39587881	a3958788	0973-8010		SAGE
11390015164034174	34174	Margin 	2016	$217.67	LEA39587881	a3958788	0973-8010		SAGE
11390015164034174	34174	Metroeconomica; rivista internazionale di economica	2015		LEDBD06822	DBD0682	0026-1386	HB 1 .A1 M4	Wiley / GWLA
11390015164034174	34174	Metroeconomica; rivista internazionale di economica	2016		LEDBD06822	DBD0682	0026-1386	HB 1 .A1 M4	Wiley / GWLA
11390015164034174	34174	National Institute economic review	2015		LEDBD21391	DBD2139	0027-9501	HC 10 .N35	SAGE
11390015164034174	34174	National Institute economic review	2016	$281.91	LEDBD21391	DBD2139	0027-9501	HC 10 .N35	SAGE
11390015164034174	34174	Oxford bulletin of economics and statistics	2015		LEAAJ86442	AAJ8644	0305-9049	HC 10 .O93x	Wiley / GWLA
11390015164034174	34174	Oxford bulletin of economics and statistics	2016		LEAAJ86442	AAJ8644	0305-9049	HC 10 .O93x	Wiley / GWLA
11390015164034174	34174	Oxford economic papers	2015	$595.00	LEDBD43542	DBD4354	0030-7653	HB 31 .O77	OUP / GWLA
11390015164034174	34174	Oxford economic papers	2016		LEDBD43542	DBD4354	0030-7653	HB 31 .O77	OUP / GWLA
11390015164034174	34174	Population and development review	2015		LEABC37883	ABC3788	0098-7921	HB 848 .P62	Wiley / GWLA
11390015164034174	34174	Population and development review	2016		LEABC37883	ABC3788	0098-7921	HB 848 .P62	Wiley / GWLA
11390015164034174	34174	Population and environment	2015	$2183.38	LEABC40051	ABC4005	0199-0039	HB 848 .J68	Springer / GWLA
11390015164034174	34174	Population and environment	2016		LEABC40051	ABC4005	0199-0039	HB 848 .J68	Springer / GWLA
11390015164034174	34174	Population studies	2015	$326.00	LECAD74641	CAD7464	0032-4728	HB 848 .P66x	T&F / EBSCO
11390015164034174	34174	Population studies	2016		LECAD74641	CAD7464	0032-4728	HB 848 .P66x	T&F / EBSCO
11390015164034174	34174	Problems of economic transition	2015	$1661.00	LEDCP61162	DCP6116	1061-1991	HC 10 .P753	T&F / EBSCO
11390015164034174	34174	Problems of economic transition	2016		LEDCP61162	DCP6116	1061-1991	HC 10 .P753	T&F / EBSCO
11390015164034174	34174	Regional science and urban economics	2015		LEDAC41202	DAC4120	0166-0462	HB 1 .R42x	Elsevier Package
11390015164034174	34174	Regional science and urban economics	2016	$1621.07	LEDAC41202	DAC4120	0166-0462	HB 1 .R42x	Elsevier Package
11390015164034174	34174	Review of accounting studies	2015	$1267.52	LEA30627652	a3062765	1380-6653	HF 5601 .R48	Springer / GWLA
11390015164034174	34174	Review of accounting studies	2016		LEA30627652	a3062765	1380-6653	HF 5601 .R48	Springer / GWLA
11390015164034174	34174	Review of agricultural economics 	2015		LEA33548852	a3354885	1467-9353		OUP
11390015164034174	34174	Review of agricultural economics 	2016		LEA33548852	a3354885	1467-9353		OUP
11390015164034174	34174	Review of financial economics : RFE	2015		LEDCM29142	DCM2914	1058-3300	HF 5001 .R48x	Elsevier Package
11390015164034174	34174	Review of financial economics : RFE	2016	$607.43	LEDCM29142	DCM2914	1058-3300	HF 5001 .R48x	Elsevier Package
11390015164034174	34174	Review of market integration	2015		LEA55973591	a5597359	0975-4709	HB1	SAGE
11390015164034174	34174	Review of market integration	2016	$145.27	LEA55973591	a5597359	0975-4709	HB1	SAGE
11390015164034174	34174	Review of social economy	2015	$572.00	LEABX89422	ABX8942	0034-6764	HB 1 .C314	T&F / EBSCO
11390015164034174	34174	Review of social economy	2016		LEABX89422	ABX8942	0034-6764	HB 1 .C314	T&F / EBSCO
11390015164034174	34174	Scandinavian journal of statistics, theory and applications	2015		LEDAX84862	DAX8486	0303-6898	QA 276 .A1 S28	Wiley / GWLA
11390015164034174	34174	Scandinavian journal of statistics, theory and applications	2016		LEDAX84862	DAX8486	0303-6898	QA 276 .A1 S28	Wiley / GWLA
11390015164034174	34174	Scottish journal of political economy	2015		LEDBD75892	DBD7589	0036-9292	HB 1 .S3	Wiley / GWLA
11390015164034174	34174	Scottish journal of political economy	2016		LEDBD75892	DBD7589	0036-9292	HB 1 .S3	Wiley / GWLA
11390015164034174	34174	South Asian journal of macroeconomics and public finance 	2015		LEA56913431	a5691343	2277-9787		SAGE
11390015164034174	34174	South Asian journal of macroeconomics and public finance 	2016	$119.38	LEA56913431	a5691343	2277-9787		SAGE
11390015164034174	34174	Studies in microeconomics	2016	$130.89	LEA66831731	a6683173	2321-8398		SAGE
11390015164034174	34174	The Canadian journal of economics. Revue canadienne d'économique	2015		LEDBB93103	DBB9310	0008-4085	HB 1 .C35	Wiley / GWLA
11390015164034174	34174	The Canadian journal of economics. Revue canadienne d'économique	2016		LEDBB93103	DBB9310	0008-4085	HB 1 .C35	Wiley / GWLA
11390015164034174	34174	The Developing economies	2015		LECAD28852	CAD2885	0012-1533	HC 59.7 .D4	Wiley / GWLA
11390015164034174	34174	The Developing economies	2016		LECAD28852	CAD2885	0012-1533	HC 59.7 .D4	Wiley / GWLA
11390015164034174	34174	The Economic history review	2015		LEDBC26484	DBC2648	0013-0117	HC 10 .E4 Ser.2	Wiley / GWLA
11390015164034174	34174	The Economic history review	2016		LEDBC26484	DBC2648	0013-0117	HC 10 .E4 Ser.2	Wiley / GWLA
11390015164034174	34174	The Economic record	2015		LEDBC26593	DBC2659	0013-0249	HC 601 .E4	Wiley / GWLA
11390015164034174	34174	The Economic record	2016		LEDBC26593	DBC2659	0013-0249	HC 601 .E4	Wiley / GWLA
11390015164034174	34174	The Indian economic and social history review	2015		LEDAB74172	DAB7417	0019-4646	HC 431 .J338x	SAGE
11390015164034174	34174	The Indian economic and social history review	2016	$195.61	LEDAB74172	DAB7417	0019-4646	HC 431 .J338x	SAGE
11390015164034174	34174	The Journal of consumer affairs	2015		LECAD28892	CAD2889	0022-0078	HC 110 .C6 J65	Wiley / GWLA
11390015164034174	34174	The Journal of consumer affairs	2016		LECAD28892	CAD2889	0022-0078	HC 110 .C6 J65	Wiley / GWLA
11390015164034174	34174	The journal of economic history	2015	$310.00	LEDBC81332	DBC8133	0022-0507	HC 10 .J641x	Cambridge / EBSCO
11390015164034174	34174	The journal of economic history	2016	$326.00	LEDBC81332	DBC8133	0022-0507	HC 10 .J641x	Cambridge / EBSCO
11390015164034174	34174	The Journal of Economic Theory	2015		LEDBC81363	DBC8136	0022-0531	HB 1 .J645	Elsevier Package
11390015164034174	34174	The Journal of Economic Theory	2016	$4068.58	LEDBC81363	DBC8136	0022-0531	HB 1 .J645	Elsevier Package
11390015164034174	34174	The Journal of industrial economics	2015		LECAD17672	CAD1767	0022-1821	HD 1 .J6	Wiley / GWLA
11390015164034174	34174	The Journal of industrial economics	2016		LECAD17672	CAD1767	0022-1821	HD 1 .J6	Wiley / GWLA
11390015164034174	34174	The Journal of industrial relations	2015		LEDBC82881	DBC8288	0022-1856	HD 6958.5 .J68x	SAGE
11390015164034174	34174	The Journal of industrial relations	2016	$281.91	LEDBC82881	DBC8288	0022-1856	HD 6958.5 .J68x	SAGE
11390015164034174	34174	The Journal of international trade & economic development	2015	$2185.00	LEDCW62481	DCW6248	0963-8199	HF 1371 .J68x	T&F / EBSCO
11390015164034174	34174	The Journal of international trade & economic development	2016		LEDCW62481	DCW6248	0963-8199	HF 1371 .J68x	T&F / EBSCO
11390015164034174	34174	The journal of political economy	2015	$636.00	LEDBC84582	DBC8458	0022-3808	HB 1 .J7	
11390015164034174	34174	The journal of political economy	2016	$667.00	LEDBC84582	DBC8458	0022-3808	HB 1 .J7	
11390015164034174	34174	The Journal of socio-economics	2015		LEDCG67662	DCG6766	1053-5357	HB 1 .J55	Elsevier Package
11390015164034174	34174	The Journal of socio-economics	2016		LEDCG67662	DCG6766	1053-5357	HB 1 .J55	Elsevier Package
11390015164034174	34174	The Rand journal of economics	2015		LEDBD61442	DBD6144	0741-6261	HD 2763 .A2 B4x	Wiley / GWLA
11390015164034174	34174	The Rand journal of economics	2016		LEDBD61442	DBD6144	0741-6261	HD 2763 .A2 B4x	Wiley / GWLA
11390015164034174	34174	The Review of economic studies	2015	$547.00	LEABX89412	ABX8941	0034-6527	HB 1 .R4	OUP / GWLA
11390015164034174	34174	The Review of economic studies	2016		LEABX89412	ABX8941	0034-6527	HB 1 .R4	OUP / GWLA
11390015164034174	34174	The Review of income and wealth	2015		LEDAW40292	DAW4029	0034-6586	HC 79 .I5 I5222	Wiley / GWLA
11390015164034174	34174	The Review of income and wealth	2016		LEDAW40292	DAW4029	0034-6586	HC 79 .I5 I5222	Wiley / GWLA
11390015164034174	34174	The Review of radical political economics	2015		LEBAB98723	BAB9872	0486-6134	HC 101 .R43	Sage / UALC
11390015164034174	34174	The Review of radical political economics	2016	$220.07	LEBAB98723	BAB9872	0486-6134	HC 101 .R43	Sage / UALC
11390015164034174	34174	The Scandinavian journal of economics	2015		LEDBD74372	DBD7437	0347-0520	HB 9 .E6	Wiley / GWLA
11390015164034174	34174	The Scandinavian journal of economics	2016		LEDBD74372	DBD7437	0347-0520	HB 9 .E6	Wiley / GWLA
11390015164034174	34174	The World Bank economic review	2015	$242.00	LEDAD09262	DAD0926	0258-6770	HC 59.69 .W67	OUP / GWLA
11390015164034174	34174	The World Bank economic review	2016		LEDAD09262	DAD0926	0258-6770	HC 59.69 .W67	OUP / GWLA
11390015164034174	34174	The World economy	2015		LEDBE46482	DBE4648	0378-5920	HF 1410 .W67	Wiley / GWLA
11390015164034174	34174	The World economy	2016		LEDBE46482	DBE4648	0378-5920	HF 1410 .W67	Wiley / GWLA
11390015164034174	34174	Third world quarterly	2015	$3249.00	LEABC41211	ABC4121	0143-6597	HC 59.7 .T458	T&F / EBSCO
11390015164034174	34174	Third world quarterly	2016		LEABC41211	ABC4121	0143-6597	HC 59.7 .T458	T&F / EBSCO
11390015164034174	34174	Tijdschrift voor economische en sociale geografie = Journal of economic and soci	2015		LEDBD97592	DBD9759	0040-747X	HC 10 .T55	Wiley / GWLA
11390015164034174	34174	Tijdschrift voor economische en sociale geografie = Journal of economic and soci	2016		LEDBD97592	DBD9759	0040-747X	HC 10 .T55	Wiley / GWLA
11390015164034174	34174	Transportation	2015	$1552.90	LECAD63732	CAD6373	0049-4488	HE 7 .T685	Springer / GWLA
11390015164034174	34174	Transportation	2016		LECAD63732	CAD6373	0049-4488	HE 7 .T685	Springer / GWLA
11390015164034174	34174	Transportation research pts. A and B	2015		LEDHG20642	DHG2064	0965-8564	HE 192.5 .T68x	Elsevier package
11390015164034174	34174	Transportation research pts. A and B	2016	$4916.56	LEDHG20642	DHG2064	0965-8564	HE 192.5 .T68x	Elsevier package
11390015164034174	34174	World development	2015		LECAD17572	CAD1757	0305-750X	HC 4 .W66x	Elsevier package
11390015164034174	34174	World development	2016	$3679.23	LECAD17572	CAD1757	0305-750X	HC 4 .W66x	Elsevier package
11390015164034176	34176	British journalism review 	2015		LEA37125651	a3712565	0956-4748		SAGE
11390015164034176	34176	British journalism review 	2016	$272.81	LEA37125651	a3712565	0956-4748		SAGE
11390015164034176	34176	Business and professional communication quarterly 	2016	$23.53	LEA66822581	a6682258	2329-4922		SAGE
11390015164034176	34176	Business communication quarterly : a publication of the Association for Business	2015		LEDEM14701	DEM1470	1080-5699	HF 5717 .A14x	SAGE
11390015164034176	34176	Business communication quarterly : a publication of the Association for Business	2016		LEDEM14701	DEM1470	1080-5699	HF 5717 .A14x	SAGE
11390015164034176	34176	Communication and the public	2016	$239.73	LEA66831031	a6683103	2057-0481		SAGE
11390015164034176	34176	Communication disorders quarterly 	2015		LEA51233691	a5123369	1538-4837		SAGE
11390015164034176	34176	Communication disorders quarterly 	2016	$68.56	LEA51233691	a5123369	1538-4837		SAGE
11390015164034176	34176	Communication law and policy : the journal of the Law Division of the Associatio	2015	$884.00	LEA27055801	a2705580	1081-1680	K 3 .O388	T&F / EBSCO
11390015164034176	34176	Communication law and policy : the journal of the Law Division of the Associatio	2016		LEA27055801	a2705580	1081-1680	K 3 .O388	T&F / EBSCO
11390015164034176	34176	Communication research : an international quarterly	2015		LEABF74271	ABF7427	0093-6502	P 91 .C56	SAGE
11390015164034176	34176	Communication research : an international quarterly	2015		LEABF74273	ABF7427	0093-6502	P 91 .C56	SAGE
11390015164034176	34176	Communication research : an international quarterly	2016		LEABF74271	ABF7427	0093-6502	P 91 .C56	SAGE
11390015164034176	34176	Communication research : an international quarterly	2016	$434.38	LEABF74273	ABF7427	0093-6502	P 91 .C56	SAGE
11390015164034176	34176	Communication studies	2015	$372.00	LEDBR28902	DBR2890	1051-0974	PN 4071 .C4	T&F / EBSCO
11390015164034176	34176	Communication studies	2016		LEDBR28902	DBR2890	1051-0974	PN 4071 .C4	T&F / EBSCO
11390015164034176	34176	Convergence 	2015		LEA34800591	a3480059	1748-7382		SAGE
11390015164034176	34176	Convergence 	2016	$266.57	LEA34800591	a3480059	1748-7382		SAGE
11390015164034176	34176	Crime, media, culture 	2015		LEA37119391	a3711939	1741-6604		SAGE
11390015164034176	34176	Crime, media, culture 	2016	$262.25	LEA37119391	a3711939	1741-6604		SAGE
11390015164034176	34176	Critical studies in media communication : CSMC : a publication of the National C	2015	$400.00	LEA27250731	a2725073	1529-5036	P 87 .C73	T&F / EBSCO
11390015164034176	34176	Critical studies in media communication : CSMC : a publication of the National C	2016		LEA27250731	a2725073	1529-5036	P 87 .C73	T&F / EBSCO
11390015164034176	34176	European journal of communication	2015		LEDFM45552	DFM4555	0267-3231	P 91.3 .E87	SAGE
11390015164034176	34176	European journal of communication	2016	$431.97	LEDFM45552	DFM4555	0267-3231	P 91.3 .E87	SAGE
11390015164034176	34176	Global media and communication 	2015		LEA33663421	a3366342	1742-7673		SAGE
11390015164034176	34176	Global media and communication 	2016	$272.81	LEA33663421	a3366342	1742-7673		SAGE
11390015164034176	34176	Index on censorship 	2015		LEA52082701	a5208270	1746-6067		SAGE
11390015164034176	34176	Index on censorship 	2016	$233.01	LEA52082701	a5208270	1746-6067		SAGE
11390015164034176	34176	International communication gazette 	2015		LEA36587131	a3658713	1748-0493		SAGE
11390015164034176	34176	International communication gazette 	2016	$597.86	LEA36587131	a3658713	1748-0493		SAGE
11390015164034176	34176	International journal of research in marketing 	2015		LEA31174711	a3117471	0167-8116	HF 5415.2 .I544	Elsevier package
11390015164034176	34176	International journal of research in marketing 	2016	$1098.81	LEA31174711	a3117471	0167-8116	HF 5415.2 .I544	Elsevier package
11390015164034176	34176	Journalism 	2015		LEA31174402	a3117440	1464-8849	PN 4701 .J66	SAGE
11390015164034176	34176	Journalism 	2016	$455.47	LEA31174402	a3117440	1464-8849	PN 4701 .J66	SAGE
11390015164034176	34176	Journalism studies 	2015	$2411.00	LEA31174391	a3117439	1461-670X	PN 4701 .J68	T&F / EBSCO
11390015164034176	34176	Journalism studies 	2016		LEA31174391	a3117439	1461-670X	PN 4701 .J68	T&F / EBSCO
11390015164034176	34176	Journal of broadcasting & electronic media	2015	$260.00	LECAD63862	CAD6386	0883-8151	PN 1991 .J6	T&F / EBSCO
11390015164034176	34176	Journal of broadcasting & electronic media	2016		LECAD63862	CAD6386	0883-8151	PN 1991 .J6	T&F / EBSCO
11390015164034176	34176	Journal of communication	2015		LEABW16813	ABW1681	0021-9916	P 87 .J6	Wiley / GWLA
11390015164034176	34176	Journal of communication	2016		LEABW16813	ABW1681	0021-9916	P 87 .J6	Wiley / GWLA
11390015164034176	34176	Journal of communication inquiry 	2015		LEA33489251	a3348925	1552-4612		SAGE
11390015164034176	34176	Journal of communication inquiry 	2016	$166.37	LEA33489251	a3348925	1552-4612		SAGE
11390015164034176	34176	Journal of creative communications 	2015		LEA37124981	a3712498	0973-2594		SAGE
11390015164034176	34176	Journal of creative communications 	2016	$144.79	LEA37124981	a3712498	0973-2594		SAGE
11390015164034176	34176	Journal of digital media management	2015	$630.00	LEA55886901	a5588690	2047-1300	Z 666.7 .J675	
11390015164034176	34176	Journal of digital media management	2016		LEA55886901	a5588690	2047-1300	Z 666.7 .J675	
11390015164034176	34176	Journal of mass media ethics : MME	2015	$753.00	LEDAC91043	DAC9104	0890-0523	P 94 .J68	T&F / EBSCO
11390015164034176	34176	Journal of mass media ethics : MME	2016		LEDAC91043	DAC9104	0890-0523	P 94 .J68	T&F / EBSCO
11390015164034176	34176	Journal of media and religion	2015	$453.00	LEA28652151	a2865215	1534-8423	PN 4756 .J687	T&F / EBSCO
11390015164034176	34176	Journal of media and religion	2016		LEA28652151	a2865215	1534-8423	PN 4756 .J687	T&F / EBSCO
11390015164034176	34176	Journal of media economics	2015	$669.00	LEDHH92561	DHH9256	0899-7764	P 96 .E252 U645x	T&F / EBSCO
11390015164034176	34176	Journal of media economics	2016		LEDHH92561	DHH9256	0899-7764	P 96 .E252 U645x	T&F / EBSCO
11390015164034176	34176	Language & communication	2015		LEADP37092	ADP3709	0271-5309	P 87 .L36	Elsevier Package
11390015164034176	34176	Language & communication	2016	$957.48	LEADP37092	ADP3709	0271-5309	P 87 .L36	Elsevier Package
11390015164034176	34176	Mass communication & society	2015	$862.00	LEA25983791	a2598379	1520-5436	P 87 .M281x	T&F / EBSCO
11390015164034176	34176	Mass communication & society	2016		LEA25983791	a2598379	1520-5436	P 87 .M281x	T&F / EBSCO
11390015164034176	34176	Media, culture & society	2015		LEDFM45592	DFM4559	0163-4437	HM 258 .M373	SAGE
11390015164034176	34176	Media, culture & society	2016	$734.50	LEDFM45592	DFM4559	0163-4437	HM 258 .M373	SAGE
11390015164034176	34176	Mobile media & communication	2015		LEA56900971	a5690097	2050-1587	P96 .I5 G56	SAGE
11390015164034176	34176	Mobile media & communication	2016		LEA56900971	a5690097	2050-1587	P96 .I5 G56	SAGE
11390015164034176	34176	New media & society 	2015		LEA33489381	a3348938	1461-4448		SAGE
11390015164034176	34176	New media & society 	2016	$714.37	LEA33489381	a3348938	1461-4448		SAGE
11390015164034176	34176	Public relations inquiry	2015		LEA56913271	a5691327	2046-1488		SAGE
11390015164034176	34176	Public relations inquiry	2016	$249.79	LEA56913271	a5691327	2046-1488		SAGE
11390015164034176	34176	Public relations review	2015		LEABJ15102	ABJ1510	0363-8111	HM 263 .P767	Elsevier Package
11390015164034176	34176	Public relations review	2016	$868.56	LEABJ15102	ABJ1510	0363-8111	HM 263 .P767	Elsevier Package
11390015164034176	34176	Television & new media 	2015		LEA33489271	a3348927	1552-8316		Sage / UALC
11390015164034176	34176	Television & new media 	2016	$275.20	LEA33489271	a3348927	1552-8316		Sage / UALC
11390015164034176	34176	The Information society	2015	$560.00	LEDFK76771	DFK7677	0197-2243	Z 668 .I47	T&F / EBSCO
11390015164034176	34176	The Information society	2016		LEDFK76771	DFK7677	0197-2243	Z 668 .I47	T&F / EBSCO
11390015164034176	34176	Western journal of communication	2015	$452.00	LEDCK93703	DCK9370	1057-0314	PN 4071 .W45	T&F / EBSCO
11390015164034176	34176	Western journal of communication	2016		LEDCK93703	DCK9370	1057-0314	PN 4071 .W45	T&F / EBSCO
11390015164034180	34180	Academy of Management journal	2015		LECAC67263	CAC6726	0001-4273	HD 28 .A2x	JSTOR
11390015164034180	34180	Academy of Management journal	2016		LECAC67263	CAC6726	0001-4273	HD 28 .A2x	JSTOR
11390015164034180	34180	Asia-Pacific business review 	2015		LEA55960561	a5596056	0973-2470		SAGE
11390015164034180	34180	Asia-Pacific business review 	2016		LEA55960561	a5596056	0973-2470		SAGE
11390015164034180	34180	Asia Pacific journal of management : APJM	2015	$965.59	LEDAB50381	DAB5038	0217-4561	HD 28 .A739	Springer / GWLA
11390015164034180	34180	Asia Pacific journal of management : APJM	2016		LEDAB50381	DAB5038	0217-4561	HD 28 .A739	Springer / GWLA
11390015164034180	34180	Australian journal of management 	2015		LEA29177881	a2917788	0312-8962		
11390015164034180	34180	Australian journal of management 	2016	$192.74	LEA29177881	a2917788	0312-8962		
11390015164034180	34180	Automotive news. Global market data book 	2015	$99.00	LEA41795681	a4179568			
11390015164034180	34180	Automotive news. Global market data book 	2016	$159.00	LEA41795681	a4179568			
11390015164034180	34180	Business and society review	2015		LEDBB82833	DBB8283	0045-3609	HD 60.5 .U5 B855	Wiley / GWLA
11390015164034180	34180	Business and society review	2016		LEDBB82833	DBB8283	0045-3609	HD 60.5 .U5 B855	Wiley / GWLA
11390015164034180	34180	Business horizons	2015		LECAD55523	CAD5552	0007-6813	HF 5001 .B828	Elsevier Package
11390015164034180	34180	Business horizons	2016	$538.17	LECAD55523	CAD5552	0007-6813	HF 5001 .B828	Elsevier Package
11390015164034180	34180	Decision sciences	2015		LEDBC18881	DBC1888	0011-7315	HD 30.23 .D4	Wiley / GWLA
11390015164034180	34180	Decision sciences	2016		LEDBC18881	DBC1888	0011-7315	HD 30.23 .D4	Wiley / GWLA
11390015164034180	34180	Directory of obsolete securities	2015	$1110.00	LEDHF59671	DHF5967	0085-0551	HG 4961 .D56	
11390015164034180	34180	Directory of obsolete securities	2016	$1110.00	LEDHF59671	DHF5967	0085-0551	HG 4961 .D56	
11390015164034180	34180	Family business review : journal of the Family Firm Institute	2015		LEDBK64593	DBK6459	0894-4865	HG 4028 .F3 F35x	Note
11390015164034180	34180	Family business review : journal of the Family Firm Institute	2016	$164.45	LEDBK64593	DBK6459	0894-4865	HG 4028 .F3 F35x	Note
11390015164034180	34180	IIM Kozhikode Society & management review [resource]	2015		LEA56568611	a5656861	2277-9752		SAGE
11390015164034180	34180	IIM Kozhikode Society & management review [resource]	2016	$120.34	LEA56568611	a5656861	2277-9752		SAGE
11390015164034180	34180	Industrial marketing management 	2015		LEA31654361	a3165436			Elsevier package
11390015164034180	34180	Industrial marketing management 	2016	$1799.84	LEA31654361	a3165436			Elsevier package
11390015164034180	34180	Insurance, mathematics & economics	2015		LEDBJ74091	DBJ7409	0167-6687	HG 8011 .I568x	Elsevier Package
11390015164034180	34180	Insurance, mathematics & economics	2016	$2103.08	LEDBJ74091	DBJ7409	0167-6687	HG 8011 .I568x	Elsevier Package
11390015164034180	34180	International journal of electronic commerce : IJEC	2015	$808.99	LEA30630091	a3063009	1086-4415	HF 5548.32 .I58	T&F / EBSCO
